source,locality,city,bhk,price,price_unit,deposit,area_sqft,floor,total_floors,furnishing,url,scraped_locality,lat,lng,location_exact
squareyards,Powai,Mumbai,2,115000,per_month,,723,20,24,furnished,https://www.squareyards.com/rental-2-bhk-723-sq-ft-apartment-in-kanakia-silicon-valley/10423662,Powai,19.118357,72.91856,True
squareyards,Ghatkopar East,Mumbai,2,75500,per_month,,755,6,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-755-sq-ft-builder-floor-in-ghatkopar-east/10485468,Ghatkopar East,19.079073,72.907978,True
squareyards,Wadala East,Mumbai,2,85000,per_month,,1000,10,,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-1000-sq-ft-apartment-in-dosti-acres-aster/10461329,Wadala East,19.02311,72.865931,True
squareyards,Khar West,Mumbai,2,210000,per_month,,910,3,7,furnished,https://www.squareyards.com/rental-2-bhk-910-sq-ft-apartment-in-khar-west/10536699,Khar West,19.069785,72.834683,True
squareyards,Oshiwara,Mumbai,3,185000,per_month,,1119,24,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1119-sq-ft-apartment-in-oshiwara/10305238,Oshiwara,19.0865579894721,72.8810664643325,True
squareyards,Malad West,Mumbai,2,65000,per_month,,740,10,15,semi-furnished,https://www.squareyards.com/rental-2-bhk-740-sq-ft-apartment-in-united-unity-heights/10390309,Malad West,19.179695,72.846652,True
squareyards,Vile Parle West,Mumbai,2,100000,per_month,,100000,5,,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-servant-room-study-room-extra-room-basement-store-room-100000-sq-ft-apartment-in-anand-bhavan-vile-parle-west/10418471,Vile Parle West,19.105712,72.843247,True
squareyards,Malad East,Mumbai,1,54000,per_month,,475,,,semi-furnished,https://www.squareyards.com/rental-1-bhk-475-sq-ft-apartment-in-k-raheja-raheja-residency/10442673,Malad East,19.177501,72.876135,True
squareyards,Kamala Mill,Mumbai,2,130000,per_month,,650,2,,furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-kamala-mill/10134894,Kamala Mill,19.0594403,72.9304385,True
squareyards,Shimpoli,Mumbai,,35000,per_month,,181,,,unfurnished,https://www.squareyards.com/rental-181-sq-ft-retail-shop-in-shimpoli/10517902,Shimpoli,,,False
squareyards,Ghatkopar East,Mumbai,2,75000,per_month,,750,12,15,unfurnished,https://www.squareyards.com/rental-2-bhk-store-room-750-sq-ft-apartment-in-silver-kakkad/10525275,Ghatkopar East,19.0784,72.9032,True
squareyards,Kurla,Mumbai,1,40000,per_month,,440,7,,unfurnished,https://www.squareyards.com/rental-1-bhk-440-sq-ft-apartment-in-sayba-tulip/10509943,Kurla,19.0672,72.8767,True
squareyards,Mindspace,Mumbai,,190000,per_month,,1140,,,furnished,https://www.squareyards.com/rental-1140-sq-ft-office-space-in-mindspace/10444444,Mindspace,,,False
squareyards,Byculla,Mumbai,3,250000,per_month,,1565,,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-1565-sq-ft-apartment-in-piramal-aranya-avyan/10455122,Byculla,18.978219,72.840864,True
squareyards,Parimal Nagar,Mumbai,,1100000,per_month,,3700,,,unfurnished,https://www.squareyards.com/rental-3700-sq-ft-office-space-in-parimal-nagar/10462008,Parimal Nagar,,,False
squareyards,Borivali West,Mumbai,1,40000,per_month,,450,5,,semi-furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-prathamesh-horizon/10525960,Borivali West,19.2277714234062,72.8405237342107,True
squareyards,Goregaon West,Mumbai,3,90000,per_month,,882,2,19,furnished,https://www.squareyards.com/rental-3-bhk-882-sq-ft-apartment-in-chandak-stella/10438766,Goregaon West,19.172208,72.846954,True
squareyards,Khar West,Mumbai,,165000,per_month,,460,,,unfurnished,https://www.squareyards.com/rental-460-sq-ft-office-space-in-gm-amore-edge/10311436,Khar West,,,False
squareyards,Parel,Mumbai,2,135000,per_month,,952,,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-952-sq-ft-apartment-in-piramal-chambers/10505573,Parel,18.995353,72.838313,True
squareyards,Santacruz West,Mumbai,3,225000,per_month,,1100,,,unfurnished,https://www.squareyards.com/rental-3-bhk-1100-sq-ft-apartment-in-goghari-mansion-chs/9755651,Santacruz West,19.079075,72.84031667,True
squareyards,Shashtri Nagar,Mumbai,4,251000,per_month,,1450,,,furnished,https://www.squareyards.com/rental-4-bhk-1450-sq-ft-builder-floor-in-shashtri-nagar/10306383,Shashtri Nagar,19.138789,72.828837,True
squareyards,Powai,Mumbai,2,19800,per_month,,1158,,,unfurnished,https://www.squareyards.com/rental-2-bhk-basement-1158-sq-ft-apartment-in-paradise-apartment-mumbai/10538200,Powai,19.118586,72.895622,True
squareyards,Goregaon West,Mumbai,,105000,per_month,,700,,,furnished,https://www.squareyards.com/rental-700-sq-ft-office-space-in-corporate-arena/10485513,Goregaon West,,,False
squareyards,Worli,Mumbai,4,800000,per_month,,3200,1,,furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-servant-room-study-room-store-room-3200-sq-ft-apartment-in-worli/10322425,Worli,18.9986406,72.8173599,True
squareyards,Parel,Mumbai,1,80000,per_month,,500,12,15,furnished,https://www.squareyards.com/rental-1-bhk-store-room-500-sq-ft-apartment-in-bhairav-darshan/10511084,Parel,19.008201,72.833958,True
squareyards,Mahalaxmi,Mumbai,3,235000,per_month,,1622,34,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1622-sq-ft-apartment-in-prestige-jasdan-classic/10381469,Mahalaxmi,18.982069,72.831475,True
squareyards,Goregaon West,Mumbai,5,45000,per_month,,550,3,4,semi-furnished,https://www.squareyards.com/rental-1-5-bhk-extra-room-550-sq-ft-apartment-in-jal-padma-chs/10171537,Goregaon West,19.16467666,72.83242502,True
squareyards,Sion,Mumbai,,160000,per_month,,400,,,semi-furnished,https://www.squareyards.com/rental-400-sq-ft-retail-shop-in-siddha-sky/10414260,Sion,,,False
squareyards,Goregaon East,Mumbai,2,85000,per_month,,713,28,46,furnished,https://www.squareyards.com/rental-2-bhk-713-sq-ft-apartment-in-romell-aether/10430881,Goregaon East,19.169767,72.852983,True
squareyards,Lower Parel,Mumbai,3,351000,per_month,,2060,19,,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-2060-sq-ft-apartment-in-indiabulls-sky-forest/10512010,Lower Parel,19.0078,72.832977,True
squareyards,Asha Nagar,Mumbai,1,32000,per_month,,450,,,semi-furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-asha-nagar/10244053,Asha Nagar,19.168134,72.9423656,True
squareyards,Goregaon West,Mumbai,4,350000,per_month,,2800,30,,furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-2800-sq-ft-apartment-in-imperial-heights-goregaon-west/10367336,Goregaon West,19.15205,72.8400958,True
squareyards,Malad East,Mumbai,2,65000,per_month,,750,,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-750-sq-ft-apartment-in-je-and-vee-vrindavan/10451210,Malad East,19.177528,72.865805,True
squareyards,Sion,Mumbai,2,45000,per_month,,570,4,,semi-furnished,https://www.squareyards.com/rental-2-bhk-570-sq-ft-apartment-in-sion/10435369,Sion,19.0427504,72.87074799999999,True
squareyards,Chunabhatti,Mumbai,1,46000,per_month,,450,6,,semi-furnished,https://www.squareyards.com/rental-1-bhk-450-sq-ft-apartment-in-sarita-apartment-chunabhatti/10530987,Chunabhatti,19.05318018,72.8771438,True
squareyards,Mulund East,Mumbai,3,80000,per_month,,1054,7,,semi-furnished,https://www.squareyards.com/rental-3-bhk-1054-sq-ft-apartment-in-jvm-monica-gardens/10456915,Mulund East,19.169745,72.963963,True
squareyards,Goregaon East,Mumbai,1,42000,per_month,,430,7,8,furnished,https://www.squareyards.com/rental-1-bhk-430-sq-ft-apartment-in-bhoomi-gokul/10522102,Goregaon East,19.177784,72.865787,True
squareyards,Andheri East,Mumbai,,180000,per_month,,1200,,,semi-furnished,https://www.squareyards.com/rental-1200-sq-ft-retail-shop-in-aditi-chs-andheri/10446846,Andheri East,,,False
squareyards,Tardeo,Mumbai,2,90000,per_month,,580,36,,semi-furnished,https://www.squareyards.com/rental-2-bhk-580-sq-ft-apartment-in-tardeo/10404620,Tardeo,18.9657267,72.81327519999999,True
squareyards,Powai,Mumbai,2,135000,per_month,,1250,12,23,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-1250-sq-ft-apartment-in-castle-rock/10477376,Powai,19.116687,72.913884,True
squareyards,Goregaon West,Mumbai,2,75000,per_month,,950,12,,unfurnished,https://www.squareyards.com/rental-2-bhk-950-sq-ft-apartment-in-kapil-vastu/10441138,Goregaon West,19.160017,72.838296,True
squareyards,Santacruz East,Mumbai,,35000,per_month,,308,1,,semi-furnished,https://www.squareyards.com/rental-1-rk-308-sq-ft-apartment-in-golden-tower-santacruz/10067155,Santacruz East,19.073108,72.863434,True
squareyards,Kandivali West,Mumbai,,28000,per_month,,125,,,semi-furnished,https://www.squareyards.com/rental-125-sq-ft-retail-shop-in-krishna-chs-kandivali/10536530,Kandivali West,,,False
squareyards,Goregaon East,Mumbai,1,32000,per_month,,425,666,,furnished,https://www.squareyards.com/rental-1-bhk-425-sq-ft-apartment-in-acme-apna-ghar/10517967,Goregaon East,19.178495,72.869884,True
squareyards,Santacruz East,Mumbai,2,45000,per_month,,500,3,,furnished,https://www.squareyards.com/rental-2-bhk-extra-room-500-sq-ft-apartment-in-santacruz-east/10200687,Santacruz East,19.078878366499616,72.85003066062927,True
squareyards,Kandivali East,Mumbai,1,35000,per_month,,700,19,,unfurnished,https://www.squareyards.com/rental-1-bhk-700-sq-ft-apartment-in-godrej-tranquil/10045651,Kandivali East,19.195089,72.868001,True
squareyards,Malad West,Mumbai,,110000,per_month,,760,,,furnished,https://www.squareyards.com/rental-760-sq-ft-office-space-in-bhoomi-9-business-bay/10520977,Malad West,,,False
squareyards,Kherwadi,Mumbai,3,170000,per_month,,866,20,,furnished,https://www.squareyards.com/rental-3-bhk-866-sq-ft-apartment-in-kherwadi/10443138,Kherwadi,19.0620442,72.84579839999999,True
squareyards,Powai,Mumbai,3,130000,per_month,,800,1002,,semi-furnished,https://www.squareyards.com/rental-3-bhk-800-sq-ft-apartment-in-hiranandani-highland/10405999,Powai,19.118103,72.912369,True
squareyards,Andheri East,Mumbai,1,41000,per_month,,400,,,semi-furnished,https://www.squareyards.com/rental-1-bhk-400-sq-ft-apartment-in-neel-sarovar/10020620,Andheri East,19.117192,72.872057,True
squareyards,Borivali West,Mumbai,1,40000,per_month,,450,4,,furnished,https://www.squareyards.com/rental-1-bhk-prayer-room-450-sq-ft-apartment-in-panchayatan-chs/10525179,Borivali West,19.2424712906651,72.8458664895492,True
squareyards,Kanjurmarg East,Mumbai,3,110000,per_month,,1080,12,,furnished,https://www.squareyards.com/rental-3-bhk-1080-sq-ft-apartment-in-runwal-bliss/10494635,Kanjurmarg East,19.133424,72.9348,True
squareyards,Prabhadevi,Mumbai,3,400000,per_month,,1300,15,60,semi-furnished,https://www.squareyards.com/rental-3-bhk-1300-sq-ft-apartment-in-rustomjee-crown/10494863,Prabhadevi,19.010713,72.830626,True
squareyards,Bandra West,Mumbai,3,150000,per_month,,1000,,,furnished,https://www.squareyards.com/rental-3-bhk-1000-sq-ft-apartment-in-silva-croft-apartment/10196800,Bandra West,19.05969833,72.82694667,True
squareyards,Chembur,Mumbai,,417930,per_month,,1130,,,furnished,https://www.squareyards.com/rental-1130-sq-ft-office-space-in-chembur/10354358,Chembur,,,False
squareyards,Govandi,Mumbai,5,48000,per_month,,600,12,,unfurnished,https://www.squareyards.com/rental-1-5-bhk-600-sq-ft-apartment-in-mj-shah-centrio/10513685,Govandi,19.060419,72.914432,True
squareyards,Borivali East,Mumbai,3,97000,per_month,,1580,15,,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-study-room-1580-sq-ft-apartment-in-kanakia-samarpan/10498007,Borivali East,19.2160770573922,72.8666659950415,True
squareyards,Chembur,Mumbai,3,110000,per_month,,1220,6,,furnished,https://www.squareyards.com/rental-3-bhk-1220-sq-ft-apartment-in-sabari-shikhar/10450996,Chembur,19.055757,72.895153,True
squareyards,Dahisar East,Mumbai,2,58000,per_month,,656,16,42,semi-furnished,https://www.squareyards.com/rental-2-bhk-656-sq-ft-apartment-in-n-rose-northern-heights-dahisar/10465300,Dahisar East,19.24848,72.86442,True
squareyards,Powai,Mumbai,2,111000,per_month,,600,7,23,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-600-sq-ft-apartment-in-hiranandani-highland/10512052,Powai,19.118103,72.912369,True
squareyards,Juhu,Mumbai,2,90000,per_month,,600,1,8,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-600-sq-ft-apartment-in-jal-darshan-apartment-juhu/10542793,Juhu,19.11436,72.82445,True
squareyards,Jogeshwari West,Mumbai,2,85000,per_month,,850,4,17,furnished,https://www.squareyards.com/rental-2-bhk-850-sq-ft-apartment-in-dheeraj-gaurav-heights/10008377,Jogeshwari West,19.140744,72.834016,True
squareyards,Worli,Mumbai,2,150000,per_month,,900,2,7,furnished,https://www.squareyards.com/rental-2-bhk-study-room-900-sq-ft-apartment-in-by-apartment/10547715,Worli,18.997648,72.81563,True
squareyards,Borivali East,Mumbai,2,64000,per_month,,650,,,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-kanakia-spaces-aroha/10431529,Borivali East,19.224424,72.860548,True
squareyards,Borivali East,Mumbai,2,50000,per_month,,640,,,semi-furnished,https://www.squareyards.com/rental-2-bhk-640-sq-ft-apartment-in-samved-madhukunj-chs/10538110,Borivali East,19.218602,72.859474,True
squareyards,Malad East,Mumbai,2,65000,per_month,,700,5,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-servant-room-study-room-extra-room-basement-store-room-700-sq-ft-apartment-in-riddhi-gardens-chs/10061060,Malad East,19.1782443,72.8720713,True
squareyards,Dahisar East,Mumbai,1,36000,per_month,,390,,,semi-furnished,https://www.squareyards.com/rental-1-bhk-390-sq-ft-apartment-in-roswalt-ray/10540093,Dahisar East,19.248557,72.859999,True
squareyards,Andheri West,Mumbai,2,69000,per_month,,850,,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-850-sq-ft-apartment-in-shubham-chs-andheri-west/10436708,Andheri West,19.125281,72.822148,True
squareyards,Sandesh Nagar,Mumbai,3,251000,per_month,,1751,,,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-extra-room-basement-1751-sq-ft-builder-floor-in-sandesh-nagar/10486973,Sandesh Nagar,19.08668,72.880956,True
squareyards,Borivali West,Mumbai,,112000,per_month,,536,,,unfurnished,https://www.squareyards.com/rental-536-sq-ft-office-space-in-kosmos-express-tower-chs/9896559,Borivali West,,,False
squareyards,Kurla West,Mumbai,1,65000,per_month,,456,3,12,furnished,https://www.squareyards.com/rental-1-bhk-456-sq-ft-apartment-in-shreeji-bkc-crown/10475247,Kurla West,19.072327,72.876614,True
squareyards,Mulund West,Mumbai,1,40000,per_month,,624,2,,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-624-sq-ft-builder-floor-in-ambe-ashish/10132769,Mulund West,19.16520333,72.94918667,True
squareyards,Mahim West,Mumbai,5,240000,per_month,,1100,19,,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-prayer-room-servant-room-study-room-extra-room-basement-store-room-1100-sq-ft-apartment-in-prescon-midtown-bay/10513649,Mahim West,19.03598,72.840055,True
squareyards,Mulund East,Mumbai,2,,per_month,,790,1,15,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-servant-room-study-room-basement-store-room-790-sq-ft-apartment-in-dharmadi-shraddha-palm/10439473,Mulund East,19.1693,72.9579,True
squareyards,Bandra East,Mumbai,4,250000,per_month,,2600,12,,semi-furnished,https://www.squareyards.com/rental-4-bhk-extra-room-2600-sq-ft-apartment-in-dheeraj-insignia/10501131,Bandra East,19.062266,72.86457,True
squareyards,Mulund West,Mumbai,2,60000,per_month,,688,15,,unfurnished,https://www.squareyards.com/rental-2-bhk-688-sq-ft-apartment-in-the-wadhwa-atmosphere/10220691,Mulund West,19.15845,72.94743,True
squareyards,Powai,Mumbai,4,300000,per_month,,2200,7,22,semi-furnished,https://www.squareyards.com/rental-4-bhk-servant-room-2200-sq-ft-apartment-in-l-and-t-emerald-isle/10489598,Powai,19.123388,72.894532,True
squareyards,Goregaon East,Mumbai,3,110000,per_month,,950,14,18,semi-furnished,https://www.squareyards.com/rental-3-bhk-950-sq-ft-apartment-in-h-rishabraj-serenity-decks/10446540,Goregaon East,19.174215,72.865608,True
squareyards,Powai,Mumbai,3,240000,per_month,,1500,20,,semi-furnished,https://www.squareyards.com/rental-3-bhk-servant-room-1500-sq-ft-apartment-in-raj-grandeur/10463958,Powai,19.121325,72.918361,True
squareyards,Prabhadevi,Mumbai,2,170000,per_month,,1700,10,,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-1700-sq-ft-apartment-in-cosmos-majestic/10489350,Prabhadevi,19.016439,72.828143,True
squareyards,Kanjurmarg West,Mumbai,2,65000,per_month,,555,11,,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-555-sq-ft-apartment-in-sheth-avante/10527140,Kanjurmarg West,19.130098,72.926611,True
squareyards,Andheri East,Mumbai,3,115000,per_month,,1300,6,12,furnished,https://www.squareyards.com/rental-3-bhk-store-room-1300-sq-ft-apartment-in-mahavir-classik-complex/10512293,Andheri East,19.095608,72.8761282,True
squareyards,Malad East,Mumbai,1,36000,per_month,,450,6,22,unfurnished,https://www.squareyards.com/rental-1-bhk-prayer-room-450-sq-ft-apartment-in-mauli-pride/10540631,Malad East,19.187209,72.858713,True
squareyards,Goregaon West,Mumbai,5,220000,per_month,,1550,35,43,furnished,https://www.squareyards.com/rental-3-5-bhk-pooja-room-servant-room-study-room-1550-sq-ft-apartment-in-imperial-heights-goregaon-west/10495823,Goregaon West,19.151909,72.839993,True
squareyards,Ghatkopar East,Mumbai,5,100000,per_month,,1200,7,19,unfurnished,https://www.squareyards.com/rental-3-5-bhk-pooja-room-1200-sq-ft-apartment-in-hubtown-rising-city/10447471,Ghatkopar East,19.06913,72.91142,True
squareyards,Ghatkopar West,Mumbai,4,380000,per_month,,2891,1101,,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-2891-sq-ft-apartment-in-the-wadhwa-the-address-vista/10480213,Ghatkopar West,19.096976,72.919728,True
squareyards,Vikhroli East,Mumbai,5,225000,per_month,,1125,11,18,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-extra-room-1125-sq-ft-apartment-in-godrej-the-trees/10506748,Vikhroli East,19.092531,72.922302,True
squareyards,Dadar West,Mumbai,2,95000,per_month,,950,2,,semi-furnished,https://www.squareyards.com/rental-2-bhk-extra-room-950-sq-ft-apartment-in-dadar-west/10537204,Dadar West,19.0865579894721,72.8810664643325,True
squareyards,Andheri East,Mumbai,3,130000,per_month,,1250,10,20,semi-furnished,https://www.squareyards.com/rental-3-bhk-prayer-room-servant-room-study-room-extra-room-store-room-1250-sq-ft-apartment-in-mahindra-vivante/10524005,Andheri East,19.118165,72.858469,True
squareyards,Jogeshwari East,Mumbai,2,65000,per_month,,860,402,,furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-servant-room-study-room-extra-room-basement-860-sq-ft-apartment-in-vastu-riddhi/10536718,Jogeshwari East,19.128792,72.858664,True
squareyards,Borivali West,Mumbai,1,31000,per_month,,460,2,,semi-furnished,https://www.squareyards.com/rental-1-bhk-460-sq-ft-apartment-in-jai-punit-nagar-chs/10489429,Borivali West,19.2151224,72.850671,True
squareyards,Kanjurmarg West,Mumbai,3,107000,per_month,,1129,7,,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1129-sq-ft-apartment-in-runwal-forests/10490077,Kanjurmarg West,19.136516,72.932046,True
squareyards,Powai,Mumbai,2,77000,per_month,,1100,1,7,furnished,https://www.squareyards.com/rental-2-bhk-store-room-1100-sq-ft-apartment-in-harshvardhan-chs-powai/10512655,Powai,19.116996,72.891654,True
squareyards,Goregaon West,Mumbai,1,45000,per_month,,460,3,,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-study-room-460-sq-ft-apartment-in-balkrishna-bhavan-chs/10506322,Goregaon West,19.16519,72.85585,True
squareyards,Kanjurmarg East,Mumbai,2,80000,per_month,,785,31,,furnished,https://www.squareyards.com/rental-2-bhk-extra-room-785-sq-ft-apartment-in-runwal-bliss/10529688,Kanjurmarg East,19.133424,72.9348,True
