source,locality,city,bhk,price,price_unit,area_sqft,floor,furnishing,url,scraped_locality,lat,lng,location_exact,floor_missing,rent_per_sqft,metro_km
squareyards,Goregaon West,Mumbai,2,65000.0,per_month,700,6.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-kabra-aurum/10482572,Goregaon West,19.170029,72.844492,True,0,92.9,5.78
squareyards,Andheri East,Mumbai,2,66000.0,per_month,800,13.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-awesome-heights/10536093,Andheri East,19.1136111,72.8713889,True,0,82.5,0.48
squareyards,Satya Nagar,Mumbai,1,31000.0,per_month,460,1.0,unfurnished,https://www.squareyards.com/rental-1-bhk-460-sq-ft-apartment-in-sameepan-chs/10518537,Satya Nagar,19.103635,72.859669,True,0,67.4,0.61
squareyards,Worli,Mumbai,2,125000.0,per_month,900,3.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-900-sq-ft-apartment-in-ocean-view-apartments/10507475,Worli,18.995137,72.813884,True,0,138.9,0.5
squareyards,Bandra West,Mumbai,4,600000.0,per_month,1703,13.0,unfurnished,https://www.squareyards.com/rental-4-bhk-pooja-room-servant-room-study-room-1703-sq-ft-apartment-in-cassias-apartment/10473553,Bandra West,19.05950333,72.82967167,True,0,352.3,2.37
squareyards,Malad East,Mumbai,2,70000.0,per_month,757,15.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-757-sq-ft-apartment-in-dynamix-divum/10472033,Malad East,19.178041,72.871778,True,0,92.5,5.79
squareyards,Goregaon West,Mumbai,2,60000.0,per_month,645,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-645-sq-ft-apartment-in-chandak-34-park-estate/10529334,Goregaon West,19.167242,72.841577,True,0,93.0,5.7
squareyards,Bandra West,Mumbai,2,160000.0,per_month,850,7.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-servant-room-study-room-850-sq-ft-apartment-in-hicons-residency/10473652,Bandra West,19.062862,72.833944,True,0,188.2,1.8
squareyards,Vikhroli East,Mumbai,5,219000.0,per_month,1125,17.0,semi-furnished,https://www.squareyards.com/rental-3-5-bhk-extra-room-1125-sq-ft-apartment-in-godrej-the-trees/10506884,Vikhroli East,19.092531,72.922302,True,0,194.7,4.93
squareyards,Andheri West,Mumbai,2,70000.0,per_month,670,5.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-vardhman-grandeur/10528869,Andheri West,19.125447,72.844829,True,0,104.5,2.39
squareyards,Kanjurmarg West,Mumbai,3,97000.0,per_month,1129,14.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-extra-room-1129-sq-ft-apartment-in-runwal-forests/10488116,Kanjurmarg West,19.136516,72.932046,True,0,85.9,6.24
squareyards,Goregaon West,Mumbai,1,41000.0,per_month,400,6.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-servant-room-400-sq-ft-apartment-in-sethia-green-view/10441324,Goregaon West,19.1661439211859,72.837214454462,True,0,102.5,5.89
squareyards,Bandra West,Mumbai,2,40000.0,per_month,700,2.0,unfurnished,https://www.squareyards.com/rental-1-rk-pooja-room-700-sq-ft-apartment-in-bandra-west/10462540,Bandra West,19.0595596,72.8295287,True,0,57.1,2.38
squareyards,Andheri West,Mumbai,2,80000.0,per_month,725,10.0,furnished,https://www.squareyards.com/rental-2-bhk-725-sq-ft-apartment-in-green-park-tower/10446713,Andheri West,19.15352,72.830454,True,0,110.3,5.48
squareyards,Powai,Mumbai,2,76000.0,per_month,850,1.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-850-sq-ft-apartment-in-harshvardhan-chs-powai/10521011,Powai,19.116996,72.891654,True,0,89.4,1.67
squareyards,Tilak Nagar,Mumbai,2,85000.0,per_month,750,4.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-750-sq-ft-apartment-in-tilak-nagar-building/10512542,Tilak Nagar,19.071689,72.896186,True,0,113.3,1.98
squareyards,Andheri West,Mumbai,5,80000.0,per_month,785,9.0,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-785-sq-ft-apartment-in-sanghvi-palazzo/10462138,Andheri West,19.1277,72.8391,True,0,101.9,2.89
squareyards,Goregaon East,Mumbai,1,48000.0,per_month,450,7.0,furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-450-sq-ft-apartment-in-bhoomi-gokul/10460704,Goregaon East,19.177784,72.865787,True,0,106.7,5.82
squareyards,Khar West,Mumbai,1,60000.0,per_month,500,3.0,unfurnished,https://www.squareyards.com/rental-1-bhk-pooja-room-500-sq-ft-apartment-in-khar-west/10500368,Khar West,19.0699819,72.8338084,True,0,120.0,1.63
squareyards,Kandivali East,Mumbai,3,100000.0,per_month,1012,22.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1012-sq-ft-apartment-in-kalpataru-vienta/10463435,Kandivali East,19.198204,72.855462,True,0,98.8,4.13
squareyards,Bandra West,Mumbai,1,45000.0,per_month,200,1.0,furnished,https://www.squareyards.com/rental-1-rk-pooja-room-200-sq-ft-apartment-in-bandra-west/10485743,Bandra West,19.0595596,72.8295287,True,0,225.0,2.38
squareyards,Oshiwara,Mumbai,2,60000.0,per_month,650,12.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-paradigm-antalya/10455636,Oshiwara,19.149183,72.839948,True,0,92.3,4.39
squareyards,Bandra West,Mumbai,3,345000.0,per_month,1600,12.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-store-room-1600-sq-ft-apartment-in-ssd-pali-palms/10490854,Bandra West,19.063337,72.830786,True,0,215.6,2.09
squareyards,Powai,Mumbai,4,300000.0,per_month,2400,17.0,furnished,https://www.squareyards.com/rental-4-bhk-study-room-2400-sq-ft-apartment-in-l-and-t-emerald-isle/10453379,Powai,19.123388,72.894532,True,0,125.0,2.2
squareyards,Goregaon West,Mumbai,1,42000.0,per_month,418,6.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-418-sq-ft-apartment-in-oxford-navrang-navkar/10444844,Goregaon West,19.161335,72.845833,True,0,100.5,4.9
squareyards,Ghatkopar West,Mumbai,4,358000.0,per_month,2200,10.0,furnished,https://www.squareyards.com/rental-4-bhk-servant-room-2200-sq-ft-apartment-in-the-wadhwa-the-address/10455811,Ghatkopar West,19.097797,72.920018,True,0,162.7,4.51
squareyards,Andheri West,Mumbai,2,60000.0,per_month,550,8.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-550-sq-ft-apartment-in-neptune-chs-andheri-west/10472191,Andheri West,19.127833,72.831458,True,0,109.1,3.41
squareyards,Marol,Mumbai,2,85000.0,per_month,750,6.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-750-sq-ft-apartment-in-ashok-vihar-chs/10525810,Marol,19.1165719,72.8865006,True,0,113.3,1.22
squareyards,Goregaon East,Mumbai,3,132000.0,per_month,1120,18.0,furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-1120-sq-ft-apartment-in-arkade-aspire/10475111,Goregaon East,19.161617,72.855297,True,0,117.9,4.41
squareyards,Goregaon East,Mumbai,2,53000.0,per_month,780,19.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-780-sq-ft-apartment-in-omkar-ananta/10468266,Goregaon East,19.16852,72.878099,True,0,67.9,4.75
squareyards,Goregaon East,Mumbai,2,62000.0,per_month,650,16.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-650-sq-ft-apartment-in-velentine-tower/10518705,Goregaon East,19.15244,72.884405,True,0,95.4,3.15
squareyards,Goregaon East,Mumbai,2,75000.0,per_month,730,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-730-sq-ft-apartment-in-empire-towers/10458491,Goregaon East,19.164146,72.851361,True,0,102.7,4.85
squareyards,Malad East,Mumbai,2,75000.0,per_month,700,14.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-dynamix-divum/10486227,Malad East,19.178041,72.871778,True,0,107.1,5.79
squareyards,Malad West,Mumbai,1,40000.0,per_month,400,6.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-400-sq-ft-apartment-in-om-ashish-c-h-s/10474502,Malad West,19.185042,72.840177,True,0,100.0,6.02
squareyards,Bandra West,Mumbai,3,225000.0,per_month,1450,7.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-store-room-1450-sq-ft-apartment-in-olympia-apartment/10490809,Bandra West,19.0647796814144,72.8307517857595,True,0,155.2,2.04
squareyards,Andheri West,Mumbai,3,115000.0,per_month,1200,9.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-1200-sq-ft-apartment-in-kakad-west-end/10444740,Andheri West,19.147222,72.833323,True,0,95.8,4.86
squareyards,Andheri West,Mumbai,2,80000.0,per_month,728,4.0,furnished,https://www.squareyards.com/rental-2-bhk-728-sq-ft-apartment-in-azad-nagar-sangam-chs-andheri/10441801,Andheri West,19.130742,72.836791,True,0,109.9,3.31
squareyards,Andheri West,Mumbai,2,95000.0,per_month,850,6.0,furnished,https://www.squareyards.com/rental-2-bhk-850-sq-ft-apartment-in-panchsheel-apartment/10498923,Andheri West,19.13877,72.814839,True,0,111.8,5.51
squareyards,Andheri West,Mumbai,1,48000.0,per_month,650,7.0,unfurnished,https://www.squareyards.com/rental-1-bhk-store-room-650-sq-ft-apartment-in-shantivan-chs-andheri/10474521,Andheri West,19.15085129,72.83012866,True,0,73.8,5.35
squareyards,Goregaon West,Mumbai,4,225000.0,per_month,1952,27.0,semi-furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-study-room-1952-sq-ft-apartment-in-imperial-heights-phase-2/10497615,Goregaon West,19.152445,72.839961,True,0,115.3,4.61
squareyards,Khar West,Mumbai,2,140000.0,per_month,700,2.0,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-700-sq-ft-apartment-in-khar-west/10490664,Khar West,19.0699819,72.8338084,True,0,200.0,1.63
squareyards,Andheri East,Mumbai,2,100000.0,per_month,1025,15.0,furnished,https://www.squareyards.com/rental-2-bhk-store-room-1025-sq-ft-apartment-in-sheth-vasant-oasis/10457573,Andheri East,19.114715,72.884097,True,0,97.6,0.9
squareyards,Goregaon East,Mumbai,3,60000.0,per_month,856,2.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-856-sq-ft-apartment-in-doordarshan-chs/10465166,Goregaon East,19.17031,72.871761,True,0,70.1,4.93
squareyards,Malad East,Mumbai,3,110000.0,per_month,1500,12.0,furnished,https://www.squareyards.com/rental-3-bhk-1500-sq-ft-apartment-in-k-raheja-heights/10516529,Malad East,19.177289,72.8773,True,0,73.3,5.72
squareyards,Andheri East,Mumbai,2,80000.0,per_month,950,2.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-950-sq-ft-apartment-in-nirmal-house/10484681,Andheri East,19.11038,72.8627,True,0,84.2,0.95
squareyards,Prabhadevi,Mumbai,4,295000.0,per_month,2500,1.0,semi-furnished,https://www.squareyards.com/rental-4-bhk-pooja-room-2500-sq-ft-apartment-in-madhukunj-apartment-prabhadevi/10462140,Prabhadevi,19.01406,72.83082,True,0,118.0,0.2
squareyards,Bandra West,Mumbai,2,200001.0,per_month,700,2.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-700-sq-ft-apartment-in-bandra-west/10514689,Bandra West,19.0595596,72.8295287,True,0,285.7,2.38
squareyards,Chembur,Mumbai,5,90000.0,per_month,800,12.0,semi-furnished,https://www.squareyards.com/rental-2-5-bhk-pooja-room-800-sq-ft-apartment-in-indus-shell-tower/10476951,Chembur,19.0636013492064,72.8929881744963,True,0,112.5,1.05
squareyards,Juhu,Mumbai,2,110001.0,per_month,700,1.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-700-sq-ft-apartment-in-juhu/10514537,Juhu,19.1048146,72.8267098,True,0,157.1,2.87
squareyards,Andheri West,Mumbai,2,75000.0,per_month,780,5.0,furnished,https://www.squareyards.com/rental-2-bhk-780-sq-ft-apartment-in-manish-tower/10455671,Andheri West,19.12868833,72.82691,True,0,96.2,3.82
squareyards,Malad East,Mumbai,2,75000.0,per_month,780,15.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-780-sq-ft-apartment-in-a-and-o-f-residences-malad/10492249,Malad East,19.19089,72.861307,True,0,96.2,4.87
squareyards,Andheri West,Mumbai,2,85000.0,per_month,728,8.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-728-sq-ft-apartment-in-our-home-chs/10442258,Andheri West,19.128627089884,72.8322400501573,True,0,116.8,3.42
squareyards,Goregaon West,Mumbai,2,62000.0,per_month,670,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-670-sq-ft-apartment-in-neminath-nemi-bhavan/10518049,Goregaon West,19.150754,72.849549,True,0,92.5,3.75
squareyards,Jogeshwari West,Mumbai,2,85000.0,per_month,1100,17.0,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-1100-sq-ft-apartment-in-lashkaria-green-height/10474642,Jogeshwari West,19.142052,72.834135,True,0,77.3,4.53
squareyards,Malad East,Mumbai,2,55000.0,per_month,900,12.0,unfurnished,https://www.squareyards.com/rental-2-bhk-pooja-room-900-sq-ft-apartment-in-noble-heights/10440681,Malad East,19.183713,72.864089,True,0,61.1,5.66
squareyards,Chandivali,Mumbai,2,82000.0,per_month,1250,2.0,unfurnished,https://www.squareyards.com/rental-2-bhk-store-room-1250-sq-ft-apartment-in-k-raheja-ascencio/10496020,Chandivali,19.121091,72.894934,True,0,65.6,2.22
squareyards,Andheri West,Mumbai,2,65000.0,per_month,760,1.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-760-sq-ft-apartment-in-oscar-diamond/10514917,Andheri West,19.1268140542416,72.8453620973147,True,0,85.5,2.51
squareyards,Goregaon East,Mumbai,2,87000.0,per_month,822,15.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-prayer-room-study-room-822-sq-ft-apartment-in-raheja-ridgewood/10515977,Goregaon East,19.146015,72.854033,True,0,105.8,3.04
squareyards,Marol,Mumbai,2,82000.0,per_month,800,10.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-blossom-chsl/10450398,Marol,19.1173012,72.8840395,True,0,102.5,1.1
squareyards,Andheri East,Mumbai,2,65000.0,per_month,700,1.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-700-sq-ft-apartment-in-ng-complex/10464553,Andheri East,19.11654,72.88753,True,0,92.9,1.3
squareyards,Malad East,Mumbai,1,47000.0,per_month,422,15.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-pooja-room-study-room-422-sq-ft-apartment-in-rizvi-cedar/10501996,Malad East,19.191098,72.862479,True,0,111.4,4.84
squareyards,Andheri East,Mumbai,1,68000.0,per_month,550,10.0,furnished,https://www.squareyards.com/rental-1-bhk-store-room-550-sq-ft-apartment-in-sheth-vasant-oasis/10511542,Andheri East,19.114715,72.884097,True,0,123.6,0.9
squareyards,Andheri East,Mumbai,1,50000.0,per_month,500,7.0,furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-lok-yamuna/10464536,Andheri East,19.121292,72.884916,True,0,100.0,1.27
squareyards,Chembur,Mumbai,3,110000.0,per_month,1100,3.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-study-room-1100-sq-ft-apartment-in-kartik-apartment/10531783,Chembur,19.05718,72.90281,True,0,100.0,0.62
squareyards,Goregaon West,Mumbai,5,170000.0,per_month,1500,15.0,unfurnished,https://www.squareyards.com/rental-3-5-bhk-servant-room-1500-sq-ft-apartment-in-wadhwa-imperial-heights/10520568,Goregaon West,19.152858,72.840617,True,0,113.3,4.58
squareyards,Bandra West,Mumbai,1,32000.0,per_month,200,9.0,furnished,https://www.squareyards.com/rental-1-rk-pooja-room-200-sq-ft-apartment-in-bandra-west/10485761,Bandra West,19.0595596,72.8295287,True,1,160.0,2.38
squareyards,Andheri West,Mumbai,2,75000.0,per_month,725,11.0,furnished,https://www.squareyards.com/rental-2-bhk-725-sq-ft-apartment-in-ganesh-chs-andheri-west/10475493,Andheri West,19.12451228,72.8316356,True,0,103.4,3.14
squareyards,Andheri East,Mumbai,1,45000.0,per_month,500,10.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-deepak-daffodils/10464476,Andheri East,19.11985,72.881961,True,0,90.0,0.92
squareyards,Santacruz West,Mumbai,1,65000.0,per_month,500,6.0,furnished,https://www.squareyards.com/rental-1-bhk-500-sq-ft-apartment-in-santacruz-west/10523935,Santacruz West,19.0840704,72.8380186,True,0,130.0,1.09
squareyards,Andheri West,Mumbai,3,300000.0,per_month,2100,63.0,furnished,https://www.squareyards.com/rental-3-bhk-2100-sq-ft-apartment-in-transcon-triumph-tower/10519311,Andheri West,19.13767,72.834864,True,0,142.9,4.07
squareyards,Andheri West,Mumbai,2,80000.0,per_month,750,2.0,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-750-sq-ft-apartment-in-shivam-mamta/10478785,Andheri West,19.1372301,72.8326694,True,0,106.7,4.15
squareyards,Andheri West,Mumbai,2,75000.0,per_month,700,6.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-700-sq-ft-apartment-in-accord-chs-andheri-west/10481405,Andheri West,19.144588,72.826855,True,0,107.1,5.17
squareyards,Andheri West,Mumbai,2,301000.0,per_month,666,6.0,unfurnished,https://www.squareyards.com/rental-2-bhk-extra-room-666-sq-ft-apartment-in-horizon-chs/10441008,Andheri West,19.13672746,72.82845687,True,0,452.0,4.36
squareyards,Andheri East,Mumbai,1,58000.0,per_month,500,11.0,furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-manavsthal-heights/10471068,Andheri East,19.116034,72.886572,True,0,116.0,1.19
squareyards,Chembur,Mumbai,3,130000.0,per_month,900,5.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-900-sq-ft-apartment-in-sabari-mira/10506371,Chembur,19.06035,72.902128,True,0,144.4,0.96
squareyards,Sakinaka,Mumbai,2,70000.0,per_month,800,7.0,furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-gundecha-builders-montego/10471486,Sakinaka,19.099471,72.886125,True,0,87.5,1.27
squareyards,Powai,Mumbai,2,85000.0,per_month,1100,9.0,furnished,https://www.squareyards.com/rental-2-bhk-store-room-1100-sq-ft-apartment-in-new-mhada-colony-powai/10450837,Powai,19.1230950180622,72.8948255932208,True,0,77.3,2.24
squareyards,Andheri East,Mumbai,2,77000.0,per_month,800,8.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-study-room-800-sq-ft-apartment-in-pride-royal-park/10453318,Andheri East,19.122404,72.885968,True,0,96.2,1.35
squareyards,Andheri West,Mumbai,1,55000.0,per_month,498,8.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-498-sq-ft-apartment-in-level-the-residences/10446631,Andheri West,19.146006,72.836274,True,0,110.4,4.52
squareyards,Goregaon East,Mumbai,2,80000.0,per_month,780,10.0,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-780-sq-ft-apartment-in-yash-orion/10460511,Goregaon East,19.161838,72.856647,True,0,102.6,4.37
squareyards,Andheri West,Mumbai,2,65000.0,per_month,600,17.0,semi-furnished,https://www.squareyards.com/rental-2-bhk-store-room-600-sq-ft-apartment-in-pratham-5th-element/10527667,Andheri West,19.128,72.8397,True,0,108.3,2.89
squareyards,Bandra West,Mumbai,3,200000.0,per_month,1200,9.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-1200-sq-ft-apartment-in-man-shanti-sadan/10473440,Bandra West,19.06332,72.836671,True,0,166.7,1.52
squareyards,Powai,Mumbai,1,55000.0,per_month,500,4.0,semi-furnished,https://www.squareyards.com/rental-1-bhk-study-room-500-sq-ft-apartment-in-crescent-silverwoods/10528110,Powai,19.115138,72.894143,True,0,110.0,1.79
squareyards,Goregaon East,Mumbai,3,225000.0,per_month,1515,49.0,semi-furnished,https://www.squareyards.com/rental-3-bhk-pooja-room-servant-room-study-room-1515-sq-ft-apartment-in-oberoi-realty-esquire/10473859,Goregaon East,19.169827,72.86377,True,0,148.5,4.98
squareyards,Santacruz West,Mumbai,8,800000.0,per_month,6000,6.0,furnished,https://www.squareyards.com/rental-6-bhk-pooja-room-servant-room-extra-room-6000-sq-ft-apartment-in-tapovan-chs/10440862,Santacruz West,19.0820422275199,72.8358087213213,True,0,133.3,1.23
squareyards,Kemps Corner,Mumbai,1,90000.0,per_month,650,5.0,furnished,https://www.squareyards.com/rental-1-bhk-basement-store-room-650-sq-ft-apartment-in-mahavir-heights/10539871,Kemps Corner,18.962913,72.811089,True,0,138.5,0.73
squareyards,Malad East,Mumbai,2,75000.0,per_month,788,15.0,furnished,https://www.squareyards.com/rental-2-bhk-pooja-room-788-sq-ft-apartment-in-dynamix-divum/10472006,Malad East,19.178041,72.871778,True,0,95.2,5.79
